"legal_name","dba_name","city","county","zip","address","phone","website","owner_name","owner_age_estimate","owner_age_source","owner_tenure_years","years_in_business","provider_count_estimate","employee_count_estimate","is_distressed","distress_reasons","layer1_base_rate","layer1_comment","layer2_sellability","layer2_comment","layer3_behavioral_trigger","layer3_comment","layer4_market_pull","layer4_comment","final_score","final_tier","final_comment","value_add_thesis","confidence","data_completeness"
"Premier Electrical","","Leander","Williamson","78641","301 Silver Creek Dr","5122598000","","Premier Electrical","","license_tenure_proxy","","","","","False","[]","45","License number 17732 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17732) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Williamson county is a tier-1 TX metro. Sub-market: premium/tech sub-market Leander (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Premier Electrical in Leander, Williamson. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Stoever-Parker Electric, Inc","","Conroe","Montgomery","77304","1441 Interstate 45 North","7138699024","https://spehouston.com/home","Stoever + Parker families","65","license_tenure_proxy","47","47","","","False","[]","65","Owner has run the business 47 yrs (license tenure proxy; founded 1979). At 35+ yrs tenure, owner is plausibly age 60-68 — in the early-exit window. PROXY-ONLY — no OV65 verified.","28","Excluded for residential-thesis fit: commercial only not residential. Site or third-party sources show this is not a residential-service-primary independent.","30","Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neutralized: .","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Montgomery county is a secondary TX market. Sub-market: Conroe/Montgomery (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","40","D_pass","Stoever-Parker Electric, Inc: excluded. Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neut. Final 40 / Tier D_pass.","","low","0.75"
"Denton Electric Inc","","Denton","Denton","76207","4205 Mesa Drive","9403871312","https://www.dentonelectricinc.com/","Walding family (Ben, Josh, Chris — 3rd generation; founded 1922)","72","license_tenure_proxy","104","104","","30","False","[]","78","Owner has run the business 104+ yrs (license tenure proxy: TDLR L# 17768 ≈ 2004-era; site-stated founding 1922). At 50+ yrs personal tenure, owner is almost certainly in the natural-exit window (estimated age 72+). PROXY-ONLY — no OV65 or voter DOB verified.","79","Established residential-service shop, 104+ yrs tenure, services include residential installation & service, commercial. SBA-friendly size band likely. adds recurring-adjacent revenue.","30","Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neutralized: .","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Denton county is a tier-1 TX metro. Sub-market: Denton/Denton (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","64","C_watch","Demoted from B to C_watch — live evidence shows internal successor candidate is in place (per enrichment): 3rd-gen Walding family + 4 Master Electricians on staff. Multiple internal successors. NOT off-market target.. Coasting-solo-to-outside-buyer thesis fails; structured internal buy-in is the natural exit. Re-evaluate in 90 days if internal-buy-in stalls.","AI front-desk + online booking integration (Housecall Pro / ServiceTitan migration) + automated review generation + recurring 'panel maintenance plan' membership model + add EV-charger install line (high-margin, 2026 growth) + add generator maintenance contracts (RMR) + technician hiring funnel. A multi-trade buyer (Wrench Group / Apex Service Partners) would pay 7-9× EBITDA for a clean residential-service base.","low","1.0"
"Advanced Electric Company","","Corinth","Denton","76210","4251 Fm 2181 Ste 230","2148695403","","","","license_tenure_proxy","","","","","False","[]","45","License number 17789 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","35","Insufficient tenure/size data. Defaulting low.","32","Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: none.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Denton county is a tier-1 TX metro. Sub-market: Corinth/Denton (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","44","D_pass","Advanced Electric Company: excluded. Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence.. Final 44 / Tier D_pass.","","low","0.38"
"Stence Electric, Inc","","Taylor","Williamson","76574","1001 W 2Nd St","5123657785","","Stence Electric, Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17831 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17831) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Williamson county is a tier-1 TX metro. Sub-market: Taylor/Williamson (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Stence Electric, Inc in Taylor, Williamson. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Owens Electric","","Justin","Denton","76247","8500 Holder Road","9405369015","","Owens Electric","","license_tenure_proxy","","","","","False","[]","45","License number 17839 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17839) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Denton county is a tier-1 TX metro. Sub-market: Justin/Denton (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Owens Electric in Justin, Denton. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Wcs Electric, Inc","","Blue Ridge","Collin","75424","502 Business Highway 78 South","4695760280","","Wcs Electric, Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17887 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17887) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Collin county is a tier-1 TX metro. Sub-market: Blue Ridge/Collin (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Wcs Electric, Inc in Blue Ridge, Collin. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Sorensen Electric, Inc","","Plano","Collin","75074","1770 Millard Dr Suite D","9725789395","","Sorensen Electric, Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17929 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17929) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Collin county is a tier-1 TX metro. Sub-market: premium/tech sub-market Plano (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Sorensen Electric, Inc in Plano, Collin. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Heier Electric","","Cedar Park","Williamson","78613","1204 Rice Ave","5126578851","","Heier Electric","","license_tenure_proxy","","","","","False","[]","45","License number 18014 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18014) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Williamson county is a tier-1 TX metro. Sub-market: premium/tech sub-market Cedar Park (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Heier Electric in Cedar Park, Williamson. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Custom Electric Design Inc","","Sugarland","Fort Bend","77498","3515 Stratford Manor","2817235431","","Custom Electric Design Inc","","license_tenure_proxy","","","","","False","[]","45","License number 18149 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18149) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Fort Bend county is a secondary TX market. Sub-market: Sugarland/Fort Bend (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","45","C_watch","Custom Electric Design Inc in Sugarland, Fort Bend. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 45 / Tier C_watch.","","low","0.25"
"Watts Electric Inc","","Richmond","Fort Bend","77407","5532 Gemstone Park Rd","2818796668","","Watts Electric Inc","","license_tenure_proxy","","","","","False","[]","45","License number 18167 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18167) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Fort Bend county is a secondary TX market. Sub-market: Richmond/Fort Bend (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","45","C_watch","Watts Electric Inc in Richmond, Fort Bend. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 45 / Tier C_watch.","","low","0.25"
"Kirkpatrick Electric","","Highland Village","Denton","75077","574 Medina Drive","9723178390","","Kirkpatrick Electric","","license_tenure_proxy","","","","","False","[]","45","License number 18264 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18264) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Denton county is a tier-1 TX metro. Sub-market: Highland Village/Denton (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Kirkpatrick Electric in Highland Village, Denton. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Hays Electrical Services Llc","","Montgomery","Montgomery","77316","9112 Grand Lake Estates Dr","2817015921","","Hays Electrical Services Llc","","license_tenure_proxy","","","","","False","[]","45","License number 18352 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18352) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Montgomery county is a secondary TX market. Sub-market: Montgomery/Montgomery (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","45","C_watch","Hays Electrical Services Llc in Montgomery, Montgomery. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 45 / Tier C_watch.","","low","0.25"
"Central Electric","","San Marcos","Hays","78666","506 Patricia Dr","5123967736","","Central Electric","","license_tenure_proxy","","","","","False","[]","45","License number 18453 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18453) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Hays county is a secondary TX market. Sub-market: San Marcos/Hays (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","45","C_watch","Central Electric in San Marcos, Hays. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 45 / Tier C_watch.","","low","0.25"
"Britlite Electric Co","","Montgomery","Montgomery","77316","16558 Eastchase","7132492547","","Britlite Electric Co","","license_tenure_proxy","","","","","False","[]","45","License number 18483 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18483) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Montgomery county is a secondary TX market. Sub-market: Montgomery/Montgomery (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","45","C_watch","Britlite Electric Co in Montgomery, Montgomery. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 45 / Tier C_watch.","","low","0.25"
"Menco Electric Inc","","Sugar Land","Fort Bend","77498","15500 Voss Road, Suite 248","2814913222","","Menco Electric Inc","","license_tenure_proxy","","","","","False","[]","45","License number 18499 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18499) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Fort Bend county is a secondary TX market. Sub-market: Sugar Land/Fort Bend (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","45","C_watch","Menco Electric Inc in Sugar Land, Fort Bend. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 45 / Tier C_watch.","","low","0.25"
"Cho's Electric, Inc","","Lantana","Denton","76226","421 Whitney Place","2147695881","","Cho'S Electric, Inc","","license_tenure_proxy","","","","","False","[]","45","License number 18798 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18798) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Denton county is a tier-1 TX metro. Sub-market: Lantana/Denton (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Cho's Electric, Inc in Lantana, Denton. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Westar Electric Company","","Dripping Springs","Hays","78620","Po Box 1280","5127896731","","Westar Electric Company","","license_tenure_proxy","","","","","False","[]","45","License number 18979 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#18979) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Hays county is a secondary TX market. Sub-market: Dripping Springs/Hays (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","45","C_watch","Westar Electric Company in Dripping Springs, Hays. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 45 / Tier C_watch.","","low","0.25"
"Ellison Electric","","San Marcos","Hays","78666","3900 Fm 1979","5125571879","","Ellison Electric","","license_tenure_proxy","","","","","False","[]","38","License number 19029 indicates 2005-2007 issuance; tenure ~18-20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#19029) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Hays county is a secondary TX market. Sub-market: San Marcos/Hays (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","43","D_pass","Ellison Electric: excluded. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 43 / Tier D_pass.","","low","0.25"
"Signs Manufacturing And Maintenance Corp","","Dallas","Dallas","75236","4610 Mint Way","2143392227","","Signs Manufacturing And Maintenance Corp","","license_tenure_proxy","","","","","False","[]","45","License number 17503 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17503) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Dallas county is a tier-1 TX metro. Sub-market: Dallas/Dallas (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Signs Manufacturing And Maintenance Corp in Dallas, Dallas. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"John Jones Electric","","San Antonio","Bexar","78248","1150 N Loop 1604 W Ste 108 469","2105250013","","John Jones Electric","","license_tenure_proxy","","","","","False","[]","45","License number 17504 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17504) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Bexar county is a tier-1 TX metro. Sub-market: San Antonio/Bexar (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","John Jones Electric in San Antonio, Bexar. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Fort Worth Electric","","Fort Worth","Tarrant","76126","6850 Corporation Parkway","8178702266","","Fort Worth Electric","","license_tenure_proxy","","","","","False","[]","45","License number 17512 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17512) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Tarrant county is a tier-1 TX metro. Sub-market: Fort Worth/Tarrant (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Fort Worth Electric in Fort Worth, Tarrant. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Melton Electric Inc","","Houston","Harris","77092","2309 Karbach","7136800011","","Melton Electric Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17513 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17513) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Harris county is a tier-1 TX metro. Sub-market: premium/tech sub-market Houston (+0). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Melton Electric Inc in Houston, Harris. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Hargrove Electric Co Inc","","Dallas","Dallas","75207","1522 Market Center Blvd","2147428665","","Hargrove Electric Co Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17522 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17522) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Dallas county is a tier-1 TX metro. Sub-market: Dallas/Dallas (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Hargrove Electric Co Inc in Dallas, Dallas. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Valo Electric Company","","Houston","Harris","77064","9326 Kay Ln","7138495656","","Valo Electric Company","","license_tenure_proxy","","","","","False","[]","45","License number 17525 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17525) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Harris county is a tier-1 TX metro. Sub-market: premium/tech sub-market Houston (+0). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Valo Electric Company in Houston, Harris. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
